Specimen	status	bam_file_name	gnos_metadata_url
TUMOR	OK	5ec441045ceb71e3c6ae032c22f986df.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/727e9318-1d2b-4990-8861-8f03902b6f87
TUMOR	OK	61c5eeae092659949b20354fdaae07d8.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/4d696c16-be57-4a81-89e5-3d184341c796
TUMOR	OK	6681a3b45b0975d2599d48a85149ba3d.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/251a1f7d-b2b8-4d26-860e-717099f8b47c
TUMOR	OK	700af95816b32d4fc5e2091b5f01115d.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/cfbe4a1e-5d7d-434c-86b8-0faf775eced1
TUMOR	OK	705459b427a9558670282f66354b0525.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/87bae839-2460-4a86-8f10-92b63c363f7a
TUMOR	OK	706e8a8516284214f76ba9a63b61697d.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/52ba3848-ceb4-445d-a00c-dc3dd5ba13fa
TUMOR	OK	74475d452e5ca9eaee00671529f1d22a.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/c041db67-cb4e-4849-bb35-74ce9f8adc85
TUMOR	OK	7875b5196f6b8b52847f99bf370aada0.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/ce8fd3aa-31a0-441f-ae4a-8e3114942f16
TUMOR	OK	7c2156017cc2c847013c4b87cfca8a8b.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/6a771265-122b-43e0-8483-06be76e5e5ab
TUMOR	OK	7cf3133c7550991cae566e60c099f0e5.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/cf52f15b-825c-47dc-a0f3-bfe599c76c3d
TUMOR	OK	7ec671051c13c07911105396540c7223.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/f6712653-3e8b-4e2c-beb1-e32ea542445c
TUMOR	OK	81d1bbace3d0a134ed2f820c75503147.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/d5e3cf62-1192-48ed-9d56-dfde401b35e8
TUMOR	OK	837f6c3f8d4c60a3193e39ffe069ea9f.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/9084e2e1-c14a-487a-9ead-a847526b55a6
TUMOR	OK	8e55753867a02048046f6b250021fe8b.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/f7d08356-987d-4617-947f-1948033a84b9
TUMOR	OK	8e9327acb8e1cc667de3b7d0c3a35750.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/175b3370-593b-4284-b269-cff4dcbf3147
TUMOR	OK	904342a8883a6c61874edc95a9a97cf5.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/3c128ac0-6c6a-4977-aeae-e4d2c0fb912c
TUMOR	OK	90d99626b73bd35673e41235374bd024.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/1eb36468-c560-4041-b2d9-89c464425a6e
TUMOR	OK	931205bde828ae2731cf37cb8444abb3.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/d0e43fb9-e3a9-42ba-bb44-80cd21feeda8
TUMOR	OK	97e6ae058406132d95f298fd9766478c.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/2463354b-dd5e-49e2-abcb-6698d831368a
TUMOR	OK	a290e711c72ff5177a4a4cd3df5f85cc.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/03504817-facf-4e99-9f61-153f264be342
TUMOR	OK	a2f4cfbc8de2e9b57190be2e3939904f.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/52a47d31-daa2-4782-b8ce-9c7928af4a9a
TUMOR	OK	a6cd09c2289b82b7cb512b5f58035c2a.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/a0c609ba-2055-473f-9858-70ff7fcc5e8b
TUMOR	OK	a80a272635b66d9df4861d1a3624cddd.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/7e39feb6-c04e-47a3-b5a6-b7b59a7fc013
TUMOR	OK	a89399ef0212863cb5d724f971977ca6.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/f7ccb441-976e-415a-b09d-ee81bb08de13
TUMOR	OK	ab3c9eaa6ef608830aa124808176460f.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/8caa685d-f335-43e9-b5be-4f19b14f4046
TUMOR	OK	ab4cd5b95392cd1c35b78659af1afaf4.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/0d8605fc-6510-4b3d-91e9-11c7c771d2f3
TUMOR	OK	af71d29022bc62b7a5afd6bb8352645e.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/de60e3ab-0822-4094-83c2-b243739e47f5
TUMOR	OK	b10676570e484ad737329345146b6906.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/7aa378d7-2cb4-449a-8402-6f10ec5abacd
TUMOR	OK	b227a5220ac1ce103c6b66fa8ac1a5ec.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/689ec364-707a-468b-a8c9-3569116d4fd3
TUMOR	OK	bec1dad26b22ffa9196172241d60f7c7.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/8c70e93f-022d-4584-ad2c-d95e1ecd4f0b
TUMOR	OK	bedc55cd2fe1d2872cccc95f4bf9d17e.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/d877d96c-66a4-4290-88c5-da440c58d9c7
TUMOR	OK	c6ba18d6624f747c5da256debf458d52.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/7d79bef5-f9b7-4d65-9e40-07e5f6e7775e
TUMOR	OK	c76c166f133cfefbacb11e838f7eadd1.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/124f91b5-8ed1-46c7-aa88-9279e9b83c4e
TUMOR	OK	cbbba74222441fa3ca729518f0aa851d.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/914da15a-1729-413f-b30b-95a0449878e1
TUMOR	OK	ce63c5f38c9eb3bd9d15051e5e6a8993.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/925f8b84-4404-480a-8e37-e3be5415180e
TUMOR	OK	d073e37c97d855da5783148477977ec5.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/4526cdd8-3eb7-4fda-84c3-ebcaf6f5e316
TUMOR	OK	d0ac3315f713a78b19b8f7d7eed839b3.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/2fb5c74d-3178-4124-9221-2d70379afc91
TUMOR	OK	d26b80c33e7bd28624a0d1ecf4eef0cc.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/f3799cfb-5d82-41fc-97bc-26860998f980
TUMOR	OK	d42c5f83c74276a84f9ba4f2e991e563.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/39f09c5a-1351-46d6-a4eb-65a1fcdf9f23
TUMOR	OK	d56271bb2b5286bff4695f51a56569b8.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/fa574dd5-bb4b-4758-b51e-10ff217b0a63
TUMOR	OK	d6250862d02f9a7edf281102cdccf83c.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/155ff477-c7b9-4f07-b17b-a25678b1ed60
TUMOR	OK	d68c213a0337da50a946bce580f49ee6.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/957d50f8-b00b-4e34-94a9-4efe177f07e5
TUMOR	OK	d7f0d01e30c08ad5a53b08ad3f9891c6.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/7f652539-ffdf-483b-bc00-9c11e178476c
TUMOR	OK	d8faa1b0d77cab4bbb62e4d8f4bf7874.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/1d533670-0dc5-4380-afc7-db78b6ed4f0d
TUMOR	OK	df4b26ce8210b8ad42f9ed2accc880a0.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/eea32957-d464-415c-886e-c18cc2807765
TUMOR	OK	e2d8c91de4566db465c92c8c960b4153.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/f29671e7-f79a-4213-9630-40293ce15348
TUMOR	OK	e4adf0d42db04c1e92b4f351b5ef414c.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/2ca7ede6-55fb-42b9-9793-910bfa03b309
TUMOR	OK	e7c4d1e0da07ceddc34215fd998cb9b0.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/55bd0a3d-c41d-4664-9ca7-c535b212cc39
TUMOR	OK	e9b948776f05bb1e5affc2d713511abe.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/8687aab8-31af-4e14-9c5e-91489ea17727
TUMOR	OK	ee84c967997be3a2d88581deec6b928b.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/8b62045d-9493-40ce-8947-92ac9004717a
TUMOR	OK	fdec7ac66f21e0127348adc913910e14.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/45d2c910-09bd-4d92-81e3-b97ee86cd9c7
TUMOR	OK	fe3227b1a765e834361ea5722bbd3cfb.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/e3412e0f-ed90-4b4e-812d-5f8f0a626c6c
TUMOR	OK	fee8422013f0fcaed92612dd9be52c6a.bam	https://gtrepo-ebi.annailabs.com/cghub/metadata/analysisFull/2a8b5dc5-7d9f-42d0-b98d-20b069e85ad5
